528, 528, 528, 388, 0, 0, 0, 0, 0, 0, 0, 528, 0, 0, 528, 384, 532, 0, 0, 532, 530, 0, 528, 528, 528, 0, 0, 518, 528, 528, 0, 0, 528, 0, 0, 530, 530, 0, 0, 0, 0, 0, 530, 532, 530, 0, 516, 528, 528, 522, 528, 0, 0, 530, 528, 528, 528, 528, 528, 0, 512, 532, 456, 0, 0, 0, 498, 0, 528, 0, 528, 0, 0, 528, 528, 528, 528, 432, 528, 514, 386, 528, 500, 530, 0, 0, 528, 0, 0, 0, 526, 0, 528, 528, 528, 0, 512, 0, 528, 530, 526, 528, 528, 528, 0, 0, 524, 0, 528, 0, 518, 0, 0, 528, 0, 0, 0, 0, 528, 0, 
532, 530, 0, 0, 486, 398, 528, 0, 0, 530, 532, 510, 0, 532, 0, 0, 532, 0, 524, 532, 530, 530, 530, 454, 532, 0, 528, 530, 0, 0, 532, 0, 532, 526, 0, 530, 530, 498, 530, 530, 0, 486, 530, 532, 530, 516, 532, 530, 0, 506, 532, 0, 458, 530, 530, 490, 0, 0, 532, 514, 532, 532, 526, 530, 400, 0, 510, 384, 522, 0, 0, 530, 0, 530, 454, 0, 0, 532, 0, 406, 528, 526, 0, 530, 530, 530, 530, 486, 478, 0, 530, 530, 528, 0, 0, 532, 0, 0, 530, 530, 528, 0, 0, 528, 524, 524, 0, 0, 518, 268, 0, 528, 0, 528, 0, 0, 532, 0, 0, 0, 
532, 0, 532, 532, 372, 0, 532, 396, 532, 530, 0, 532, 0, 532, 338, 0, 532, 526, 358, 532, 0, 532, 532, 0, 532, 524, 386, 532, 532, 480, 532, 342, 406, 532, 452, 0, 532, 0, 0, 530, 0, 0, 0, 532, 486, 532, 532, 520, 528, 0, 532, 488, 532, 0, 0, 0, 438, 0, 532, 0, 532, 532, 0, 0, 532, 0, 0, 518, 532, 532, 0, 0, 532, 0, 0, 496, 480, 532, 532, 532, 0, 0, 394, 0, 0, 532, 0, 532, 532, 516, 0, 0, 0, 528, 0, 532, 478, 0, 532, 530, 530, 432, 532, 534, 0, 0, 0, 532, 0, 0, 0, 532, 0, 0, 526, 532, 532, 520, 530, 530, 
532, 532, 532, 532, 422, 0, 532, 0, 532, 536, 534, 518, 528, 0, 0, 0, 290, 0, 0, 532, 0, 520, 0, 0, 532, 0, 320, 0, 532, 434, 0, 0, 532, 0, 392, 0, 512, 510, 532, 532, 522, 0, 522, 534, 0, 456, 532, 0, 524, 398, 532, 0, 532, 0, 504, 0, 526, 534, 0, 484, 532, 478, 534, 532, 0, 532, 432, 532, 532, 532, 0, 530, 532, 532, 530, 532, 532, 532, 532, 532, 520, 0, 512, 0, 532, 534, 0, 532, 532, 0, 532, 0, 534, 0, 0, 532, 0, 0, 532, 524, 0, 0, 532, 534, 0, 532, 0, 532, 0, 534, 530, 532, 0, 0, 0, 532, 532, 0, 0, 532, 
0, 540, 0, 0, 534, 0, 0, 540, 0, 536, 534, 534, 534, 0, 0, 536, 0, 538, 534, 0, 0, 0, 534, 0, 488, 530, 0, 534, 0, 540, 530, 532, 0, 534, 0, 0, 534, 0, 0, 534, 0, 536, 0, 534, 540, 532, 540, 0, 534, 532, 0, 0, 0, 534, 538, 412, 0, 534, 0, 528, 0, 494, 534, 0, 0, 0, 0, 540, 0, 514, 528, 0, 0, 0, 536, 0, 536, 0, 530, 534, 532, 0, 540, 520, 0, 534, 0, 0, 532, 0, 532, 536, 534, 0, 540, 0, 0, 534, 532, 532, 0, 534, 534, 534, 344, 0, 532, 532, 0, 534, 476, 0, 0, 0, 536, 532, 532, 508, 0, 532, 
322, 540, 540, 540, 540, 536, 0, 540, 536, 536, 0, 508, 540, 532, 536, 0, 538, 538, 0, 536, 540, 0, 540, 0, 540, 394, 540, 0, 0, 0, 0, 392, 0, 0, 504, 542, 538, 538, 0, 370, 540, 536, 540, 528, 540, 418, 540, 534, 0, 534, 540, 544, 540, 540, 538, 0, 544, 540, 540, 508, 540, 540, 538, 470, 0, 538, 476, 540, 540, 540, 536, 0, 516, 534, 536, 540, 536, 542, 540, 0, 534, 532, 540, 0, 0, 414, 0, 0, 540, 0, 0, 536, 536, 524, 540, 540, 536, 0, 462, 540, 408, 0, 0, 534, 0, 0, 0, 0, 424, 0, 0, 540, 0, 0, 0, 0, 0, 0, 0, 0, 
544, 400, 0, 540, 362, 544, 510, 0, 0, 0, 542, 542, 0, 538, 0, 542, 0, 0, 0, 540, 540, 538, 0, 536, 0, 538, 0, 538, 0, 0, 0, 544, 0, 540, 0, 542, 0, 0, 540, 0, 542, 0, 0, 542, 542, 392, 506, 542, 542, 0, 542, 544, 540, 0, 542, 452, 544, 532, 0, 0, 0, 544, 540, 0, 0, 0, 536, 0, 540, 0, 542, 544, 540, 0, 542, 0, 0, 542, 0, 542, 544, 388, 540, 544, 0, 0, 544, 544, 540, 504, 540, 544, 516, 402, 540, 540, 0, 542, 544, 540, 0, 540, 0, 0, 544, 0, 0, 0, 524, 544, 0, 540, 540, 0, 0, 544, 0, 0, 0, 540, 
544, 544, 390, 0, 0, 544, 544, 544, 544, 372, 490, 0, 544, 0, 0, 408, 468, 544, 544, 0, 0, 0, 536, 544, 0, 0, 0, 544, 540, 0, 544, 544, 0, 0, 544, 536, 0, 544, 544, 544, 544, 0, 0, 0, 544, 0, 544, 542, 0, 0, 0, 544, 518, 532, 0, 512, 0, 0, 544, 534, 544, 512, 544, 0, 544, 0, 0, 0, 0, 0, 0, 544, 542, 0, 544, 544, 0, 0, 0, 0, 544, 544, 544, 0, 544, 0, 544, 544, 0, 436, 0, 544, 0, 0, 0, 544, 0, 542, 544, 0, 544, 544, 302, 0, 544, 0, 0, 512, 0, 544, 0, 0, 544, 0, 544, 544, 0, 544, 0, 0, 
544, 544, 544, 544, 0, 544, 544, 544, 544, 472, 526, 0, 494, 544, 544, 538, 542, 516, 544, 0, 0, 0, 0, 0, 544, 0, 496, 0, 0, 0, 0, 0, 0, 0, 0, 544, 512, 540, 524, 0, 0, 464, 412, 544, 0, 0, 0, 0, 516, 540, 0, 0, 278, 544, 544, 544, 0, 0, 544, 536, 0, 544, 0, 544, 544, 0, 544, 476, 0, 544, 394, 544, 0, 0, 0, 0, 0, 544, 544, 542, 482, 544, 544, 540, 504, 544, 544, 544, 0, 542, 0, 0, 0, 0, 544, 544, 0, 540, 544, 0, 0, 544, 0, 544, 544, 544, 544, 544, 0, 544, 544, 0, 544, 0, 544, 544, 0, 544, 522, 0, 
544, 544, 544, 544, 544, 0, 544, 532, 544, 0, 0, 436, 0, 544, 540, 544, 524, 544, 0, 0, 0, 542, 544, 544, 544, 544, 452, 476, 0, 0, 544, 0, 544, 540, 304, 544, 0, 500, 544, 544, 0, 360, 316, 408, 544, 544, 544, 0, 0, 544, 0, 544, 520, 524, 544, 0, 462, 0, 0, 544, 0, 0, 454, 544, 540, 544, 0, 0, 458, 544, 530, 0, 0, 544, 0, 544, 544, 0, 0, 544, 424, 544, 544, 544, 0, 544, 0, 0, 0, 0, 544, 0, 544, 0, 544, 544, 544, 544, 544, 0, 544, 544, 0, 544, 544, 544, 0, 544, 0, 544, 544, 0, 544, 0, 544, 544, 0, 544, 0, 0, 
544, 544, 544, 544, 544, 544, 544, 544, 0, 544, 544, 544, 0, 544, 544, 448, 544, 544, 544, 518, 544, 486, 544, 0, 0, 0, 0, 508, 0, 544, 552, 0, 0, 0, 0, 0, 0, 540, 0, 340, 0, 0, 0, 0, 0, 544, 416, 0, 544, 0, 544, 0, 0, 544, 0, 0, 0, 416, 544, 302, 544, 0, 0, 544, 0, 0, 0, 0, 0, 544, 0, 544, 0, 294, 0, 0, 0, 0, 544, 544, 452, 0, 0, 0, 538, 544, 0, 544, 544, 0, 544, 0, 0, 0, 0, 544, 0, 544, 544, 0, 544, 544, 460, 544, 544, 544, 0, 544, 0, 544, 544, 0, 544, 0, 544, 544, 404, 544, 544, 0, 
544, 390, 548, 448, 548, 0, 544, 544, 0, 544, 488, 548, 0, 544, 548, 472, 548, 0, 508, 490, 0, 0, 548, 0, 548, 548, 0, 0, 540, 0, 552, 548, 0, 548, 0, 0, 544, 544, 538, 544, 0, 542, 0, 0, 532, 0, 544, 470, 468, 0, 0, 346, 544, 0, 550, 540, 544, 0, 0, 546, 0, 542, 544, 468, 488, 544, 538, 544, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 494, 0, 0, 0, 0, 552, 0, 544, 550, 0, 544, 0, 432, 408, 0, 534, 0, 0, 370, 0, 0, 548, 544, 544, 0, 0, 544, 544, 536, 544, 0, 544, 544, 544, 544, 0, 544, 544, 0, 544, 544, 0, 
548, 0, 0, 0, 548, 550, 550, 540, 0, 408, 0, 548, 550, 0, 548, 540, 548, 492, 548, 534, 546, 0, 548, 0, 548, 548, 0, 548, 0, 0, 552, 548, 504, 548, 504, 0, 548, 542, 0, 0, 548, 550, 526, 390, 432, 548, 550, 0, 544, 0, 0, 548, 516, 552, 550, 0, 0, 548, 542, 546, 548, 0, 424, 0, 0, 540, 550, 550, 552, 500, 388, 548, 508, 548, 468, 0, 0, 548, 0, 548, 0, 484, 0, 552, 550, 0, 550, 538, 0, 502, 0, 550, 0, 552, 546, 0, 0, 0, 526, 548, 0, 0, 0, 0, 544, 0, 476, 544, 0, 544, 548, 0, 0, 548, 544, 0, 0, 544, 0, 548, 
550, 518, 0, 512, 0, 0, 550, 0, 552, 0, 546, 0, 548, 0, 0, 550, 0, 0, 552, 544, 552, 550, 0, 552, 548, 548, 550, 0, 526, 550, 552, 552, 514, 520, 0, 368, 550, 550, 550, 552, 542, 0, 0, 552, 550, 542, 550, 550, 0, 538, 402, 550, 402, 552, 550, 0, 0, 550, 546, 552, 544, 550, 0, 0, 504, 0, 550, 550, 552, 0, 0, 0, 0, 550, 418, 0, 544, 0, 544, 552, 0, 550, 0, 552, 0, 552, 550, 546, 548, 0, 552, 550, 0, 552, 550, 0, 550, 0, 0, 382, 0, 552, 0, 472, 0, 506, 0, 0, 0, 0, 0, 550, 550, 530, 0, 0, 550, 0, 0, 548, 
0, 552, 0, 0, 552, 0, 552, 368, 552, 546, 0, 390, 552, 548, 552, 260, 400, 0, 552, 0, 552, 552, 552, 552, 298, 0, 0, 302, 0, 0, 552, 552, 0, 552, 0, 0, 0, 552, 478, 544, 0, 552, 544, 552, 0, 552, 548, 552, 0, 0, 0, 552, 552, 552, 554, 0, 0, 390, 0, 552, 552, 0, 500, 524, 552, 552, 550, 0, 0, 0, 0, 532, 0, 552, 0, 552, 550, 0, 552, 552, 0, 0, 0, 552, 510, 552, 0, 0, 552, 552, 552, 550, 0, 552, 0, 0, 550, 0, 0, 0, 552, 552, 0, 0, 0, 528, 0, 0, 0, 0, 0, 0, 0, 502, 552, 0, 550, 0, 552, 552, 
544, 552, 0, 0, 552, 0, 552, 536, 552, 548, 0, 552, 552, 552, 0, 552, 552, 552, 552, 528, 552, 552, 0, 0, 0, 524, 0, 494, 0, 0, 528, 552, 0, 552, 552, 548, 552, 552, 0, 0, 0, 0, 0, 552, 0, 0, 0, 0, 552, 552, 0, 552, 552, 552, 554, 0, 0, 0, 0, 552, 0, 552, 0, 548, 552, 552, 552, 544, 550, 552, 428, 0, 0, 0, 552, 552, 426, 0, 0, 552, 552, 0, 552, 552, 0, 552, 0, 552, 552, 552, 552, 552, 0, 552, 0, 0, 0, 550, 0, 0, 552, 552, 552, 520, 552, 0, 0, 0, 0, 0, 0, 0, 550, 0, 552, 466, 0, 400, 552, 552, 
0, 552, 0, 552, 552, 526, 552, 552, 0, 552, 552, 0, 0, 554, 552, 552, 552, 552, 0, 552, 0, 552, 550, 540, 0, 552, 552, 0, 0, 552, 552, 528, 0, 546, 344, 0, 552, 554, 552, 552, 0, 0, 0, 0, 0, 318, 554, 408, 548, 0, 394, 0, 552, 0, 554, 0, 0, 0, 536, 370, 552, 552, 0, 520, 552, 0, 0, 0, 552, 0, 552, 552, 536, 552, 0, 0, 460, 304, 552, 552, 0, 0, 552, 552, 524, 0, 0, 0, 424, 552, 552, 552, 0, 552, 0, 0, 552, 552, 422, 552, 552, 552, 552, 0, 552, 0, 0, 0, 0, 0, 0, 0, 552, 0, 552, 0, 554, 552, 552, 552, 
554, 0, 0, 0, 0, 552, 554, 554, 0, 0, 0, 0, 556, 554, 554, 0, 554, 0, 552, 552, 554, 548, 554, 0, 554, 554, 554, 506, 352, 554, 404, 0, 552, 550, 554, 556, 0, 554, 0, 538, 0, 554, 470, 402, 552, 540, 554, 516, 0, 552, 0, 554, 0, 0, 554, 516, 520, 290, 408, 554, 0, 0, 0, 444, 546, 554, 0, 0, 542, 554, 552, 554, 0, 554, 0, 0, 0, 552, 0, 0, 0, 0, 0, 0, 552, 0, 554, 0, 552, 0, 552, 0, 0, 552, 0, 0, 0, 552, 554, 552, 552, 552, 552, 0, 552, 0, 552, 552, 0, 0, 0, 0, 552, 554, 552, 0, 554, 552, 552, 552, 
554, 554, 554, 532, 556, 554, 554, 554, 554, 0, 554, 520, 556, 554, 554, 542, 554, 0, 0, 0, 0, 552, 554, 0, 538, 554, 554, 0, 552, 554, 546, 0, 0, 554, 0, 556, 0, 554, 554, 446, 0, 520, 482, 554, 554, 546, 400, 282, 554, 530, 554, 554, 526, 0, 554, 0, 538, 554, 0, 500, 0, 0, 554, 0, 542, 554, 558, 0, 0, 554, 0, 552, 0, 554, 408, 534, 0, 0, 0, 554, 0, 508, 554, 0, 0, 524, 554, 482, 0, 0, 0, 0, 554, 0, 0, 0, 0, 542, 554, 552, 418, 554, 0, 554, 554, 0, 554, 0, 554, 0, 554, 554, 554, 554, 0, 0, 554, 554, 0, 0, 
516, 546, 554, 510, 556, 0, 0, 558, 556, 0, 558, 420, 556, 0, 556, 0, 554, 0, 554, 0, 488, 558, 536, 0, 0, 0, 558, 0, 0, 0, 550, 0, 0, 556, 0, 556, 452, 556, 542, 428, 554, 0, 0, 0, 556, 558, 0, 554, 0, 0, 550, 554, 414, 0, 554, 524, 410, 478, 0, 0, 556, 560, 554, 0, 0, 530, 558, 554, 554, 0, 550, 494, 550, 508, 454, 0, 556, 0, 0, 554, 554, 554, 554, 0, 548, 554, 0, 0, 0, 0, 550, 556, 554, 0, 0, 0, 0, 0, 554, 556, 0, 554, 452, 554, 0, 554, 554, 558, 0, 560, 554, 554, 554, 554, 0, 554, 554, 554, 0, 0, 
0, 518, 554, 556, 0, 558, 558, 558, 558, 0, 558, 558, 556, 558, 0, 0, 552, 558, 558, 558, 548, 558, 0, 0, 558, 554, 558, 0, 0, 0, 0, 0, 540, 0, 558, 0, 0, 556, 534, 560, 0, 550, 396, 562, 556, 558, 468, 542, 558, 0, 0, 552, 560, 558, 0, 386, 0, 0, 0, 0, 556, 560, 524, 0, 0, 0, 558, 556, 548, 558, 0, 532, 506, 558, 0, 0, 556, 554, 556, 0, 0, 0, 554, 558, 0, 556, 0, 554, 0, 0, 0, 0, 0, 0, 558, 0, 558, 0, 0, 556, 0, 554, 0, 0, 0, 0, 558, 558, 558, 560, 0, 554, 0, 552, 558, 0, 0, 0, 560, 538, 
0, 558, 558, 556, 0, 0, 0, 558, 560, 560, 0, 0, 0, 0, 0, 280, 0, 0, 558, 558, 0, 560, 418, 558, 0, 560, 558, 0, 558, 0, 0, 560, 0, 0, 0, 0, 530, 0, 556, 560, 414, 0, 560, 562, 0, 558, 0, 558, 558, 562, 0, 390, 560, 558, 414, 0, 0, 0, 0, 534, 0, 560, 560, 0, 0, 558, 558, 550, 560, 558, 0, 558, 560, 558, 0, 0, 0, 560, 556, 0, 520, 532, 562, 558, 558, 556, 0, 0, 0, 0, 0, 558, 0, 0, 558, 556, 558, 0, 0, 0, 558, 0, 512, 0, 0, 0, 558, 558, 558, 560, 0, 0, 0, 0, 558, 0, 520, 0, 560, 0, 
556, 560, 0, 560, 560, 0, 560, 560, 560, 560, 560, 558, 560, 0, 522, 0, 560, 560, 562, 0, 530, 562, 548, 0, 330, 560, 0, 560, 0, 0, 0, 560, 0, 556, 0, 560, 0, 506, 558, 560, 552, 562, 560, 562, 532, 0, 508, 0, 0, 562, 560, 560, 560, 0, 0, 562, 0, 0, 560, 544, 0, 0, 560, 0, 560, 0, 558, 558, 560, 0, 558, 562, 560, 0, 416, 0, 418, 560, 530, 560, 548, 0, 562, 0, 0, 0, 562, 560, 0, 560, 0, 402, 0, 0, 0, 0, 558, 0, 560, 0, 558, 558, 0, 560, 298, 0, 0, 0, 414, 560, 560, 0, 0, 560, 558, 0, 0, 0, 560, 0, 
0, 492, 0, 560, 0, 0, 562, 552, 562, 0, 0, 0, 0, 0, 562, 0, 564, 564, 562, 492, 562, 562, 562, 0, 0, 0, 406, 0, 0, 0, 560, 0, 564, 562, 562, 0, 0, 562, 0, 562, 0, 0, 0, 562, 0, 560, 562, 562, 0, 562, 562, 0, 0, 402, 560, 562, 554, 0, 414, 0, 562, 0, 562, 564, 0, 0, 546, 560, 560, 0, 560, 562, 562, 560, 0, 0, 564, 562, 0, 562, 0, 0, 562, 562, 0, 0, 562, 560, 562, 560, 0, 0, 0, 0, 406, 0, 0, 558, 390, 562, 560, 560, 0, 560, 558, 0, 0, 560, 0, 560, 560, 0, 0, 560, 562, 0, 0, 0, 560, 0, 
532, 564, 562, 418, 0, 0, 418, 560, 562, 564, 500, 0, 562, 544, 564, 0, 564, 564, 564, 0, 562, 0, 564, 0, 562, 0, 0, 0, 562, 0, 0, 0, 564, 0, 520, 0, 562, 562, 0, 530, 562, 564, 562, 562, 562, 0, 538, 0, 362, 0, 0, 0, 564, 0, 564, 562, 0, 564, 562, 564, 562, 506, 0, 564, 0, 562, 0, 562, 564, 564, 546, 562, 0, 562, 562, 0, 564, 562, 564, 562, 0, 0, 562, 562, 0, 548, 0, 0, 562, 0, 0, 0, 562, 0, 416, 372, 562, 518, 0, 562, 562, 0, 562, 0, 564, 0, 0, 562, 0, 0, 0, 0, 548, 402, 562, 0, 564, 0, 0, 0, 
564, 564, 564, 440, 564, 556, 564, 0, 0, 564, 0, 564, 564, 392, 564, 564, 564, 564, 406, 564, 564, 556, 564, 0, 564, 564, 564, 564, 0, 0, 0, 0, 564, 0, 564, 566, 0, 564, 556, 564, 564, 564, 564, 0, 562, 564, 564, 564, 0, 564, 402, 0, 564, 554, 0, 564, 564, 564, 564, 564, 0, 0, 0, 564, 500, 568, 0, 564, 564, 564, 0, 0, 564, 0, 0, 0, 564, 0, 564, 0, 0, 272, 564, 0, 0, 0, 0, 564, 0, 0, 0, 0, 0, 0, 564, 0, 564, 0, 564, 0, 562, 0, 0, 0, 564, 0, 0, 0, 0, 564, 0, 0, 0, 0, 0, 562, 564, 0, 0, 0, 
564, 564, 0, 354, 0, 560, 568, 552, 568, 454, 564, 564, 548, 564, 544, 426, 0, 0, 0, 564, 568, 0, 568, 0, 526, 0, 564, 564, 0, 458, 0, 562, 418, 366, 0, 566, 564, 0, 332, 564, 0, 0, 414, 0, 502, 394, 498, 0, 568, 568, 0, 564, 0, 0, 400, 0, 0, 524, 568, 0, 0, 0, 566, 0, 0, 568, 0, 0, 564, 564, 0, 444, 564, 0, 0, 526, 0, 0, 564, 564, 564, 418, 564, 562, 0, 0, 0, 564, 566, 0, 564, 566, 564, 0, 564, 560, 564, 0, 564, 0, 0, 0, 0, 568, 564, 0, 564, 0, 564, 564, 0, 0, 0, 0, 564, 546, 564, 0, 0, 568, 
568, 550, 0, 568, 0, 560, 568, 0, 568, 0, 542, 564, 344, 0, 568, 412, 566, 0, 0, 0, 568, 0, 568, 566, 568, 562, 566, 0, 370, 564, 562, 556, 0, 568, 564, 566, 564, 0, 562, 564, 0, 0, 566, 566, 372, 0, 558, 334, 568, 568, 568, 0, 504, 0, 564, 560, 564, 0, 568, 0, 566, 0, 566, 0, 0, 568, 0, 568, 314, 568, 562, 562, 0, 0, 0, 566, 418, 0, 0, 502, 0, 408, 0, 0, 480, 0, 568, 564, 566, 564, 564, 566, 564, 374, 450, 0, 0, 528, 564, 0, 0, 564, 0, 568, 564, 0, 564, 0, 564, 564, 562, 0, 0, 0, 0, 0, 564, 0, 0, 568, 
568, 0, 568, 568, 0, 566, 568, 568, 568, 568, 0, 508, 504, 0, 568, 0, 0, 536, 0, 498, 568, 564, 568, 562, 568, 0, 538, 0, 0, 0, 0, 522, 0, 568, 0, 0, 564, 568, 564, 566, 362, 0, 0, 566, 566, 0, 0, 0, 568, 568, 568, 396, 568, 568, 0, 568, 0, 566, 568, 422, 566, 0, 566, 0, 0, 568, 0, 568, 568, 568, 398, 568, 522, 566, 522, 0, 0, 0, 510, 0, 506, 556, 566, 0, 566, 0, 568, 528, 566, 568, 0, 424, 564, 0, 0, 0, 566, 566, 0, 0, 0, 568, 0, 568, 564, 566, 0, 0, 0, 568, 0, 0, 0, 394, 0, 292, 0, 568, 566, 568, 
568, 568, 568, 568, 568, 0, 568, 520, 568, 568, 540, 512, 0, 568, 568, 568, 568, 558, 568, 0, 0, 0, 568, 552, 480, 564, 0, 520, 552, 0, 0, 502, 568, 568, 482, 568, 0, 568, 528, 0, 0, 0, 564, 568, 566, 566, 0, 0, 0, 0, 0, 0, 568, 568, 568, 568, 0, 566, 0, 568, 0, 548, 528, 0, 0, 568, 0, 568, 568, 0, 568, 568, 0, 0, 488, 0, 0, 0, 568, 528, 516, 0, 0, 568, 0, 568, 568, 0, 568, 568, 560, 346, 0, 0, 0, 0, 0, 568, 0, 0, 0, 568, 568, 568, 542, 566, 0, 0, 0, 568, 0, 0, 0, 568, 380, 568, 0, 568, 566, 568, 
568, 568, 568, 568, 568, 0, 568, 568, 0, 568, 560, 0, 568, 0, 568, 568, 568, 0, 568, 568, 0, 560, 548, 568, 0, 0, 552, 0, 568, 0, 0, 0, 516, 0, 568, 568, 568, 568, 560, 0, 568, 0, 0, 0, 568, 0, 0, 548, 556, 568, 458, 0, 568, 0, 568, 498, 434, 0, 566, 410, 0, 556, 548, 566, 0, 566, 0, 0, 502, 0, 568, 490, 0, 0, 506, 0, 0, 0, 568, 0, 568, 0, 0, 0, 0, 568, 568, 568, 568, 0, 0, 568, 0, 0, 0, 568, 0, 568, 568, 568, 566, 568, 568, 568, 566, 0, 0, 0, 0, 568, 388, 552, 0, 568, 568, 568, 568, 568, 0, 568, 
568, 568, 568, 568, 0, 568, 568, 568, 0, 568, 542, 0, 568, 0, 568, 564, 568, 0, 568, 568, 512, 566, 0, 0, 568, 0, 568, 568, 0, 0, 0, 552, 0, 0, 0, 568, 0, 0, 0, 568, 304, 0, 428, 568, 0, 0, 568, 568, 0, 568, 0, 0, 568, 0, 568, 444, 0, 0, 0, 0, 0, 0, 0, 412, 568, 568, 564, 556, 0, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 0, 568, 0, 568, 0, 568, 514, 568, 568, 568, 0, 0, 0, 568, 0, 568, 568, 568, 0, 568, 568, 0, 568, 0, 0, 0, 0, 568, 0, 0, 0, 568, 568, 568, 568, 568, 568, 568, 
568, 568, 568, 568, 556, 568, 568, 490, 0, 568, 542, 472, 0, 396, 568, 568, 568, 0, 568, 568, 552, 544, 568, 452, 568, 0, 568, 518, 0, 0, 0, 0, 462, 0, 564, 0, 0, 0, 0, 0, 0, 568, 508, 568, 476, 0, 0, 568, 0, 568, 0, 568, 568, 544, 412, 568, 536, 416, 568, 0, 0, 568, 560, 544, 536, 0, 562, 0, 568, 568, 0, 560, 0, 0, 0, 0, 534, 0, 568, 274, 0, 0, 0, 0, 0, 568, 564, 0, 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 568, 568, 568, 568, 568, 560, 568, 568, 0, 0, 0, 0, 490, 0, 0, 568, 568, 568, 568, 568, 568, 568, 
568, 568, 568, 568, 0, 568, 568, 0, 422, 568, 0, 0, 568, 568, 0, 0, 422, 568, 568, 494, 568, 568, 366, 568, 568, 0, 0, 568, 0, 568, 0, 0, 548, 0, 0, 0, 372, 568, 0, 0, 568, 568, 552, 420, 0, 0, 568, 568, 0, 568, 0, 0, 568, 380, 0, 0, 0, 568, 568, 0, 0, 568, 568, 0, 0, 0, 0, 0, 0, 568, 0, 0, 544, 428, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450, 0, 0, 562, 568, 0, 0, 422, 0, 568, 568, 568, 522, 568, 568, 568, 568, 568, 0, 568, 568, 0, 568, 0, 0, 0, 0, 0, 568, 568, 568, 568, 568, 568, 568, 
568, 568, 568, 0, 568, 0, 568, 568, 536, 0, 560, 568, 568, 568, 0, 0, 568, 568, 568, 0, 0, 548, 568, 0, 568, 0, 568, 0, 568, 0, 0, 0, 456, 0, 0, 568, 564, 544, 556, 0, 0, 0, 0, 400, 0, 568, 0, 568, 352, 568, 564, 0, 446, 0, 532, 568, 0, 0, 0, 568, 568, 0, 568, 0, 568, 0, 0, 568, 0, 0, 0, 574, 510, 556, 0, 0, 568, 0, 0, 0, 0, 568, 0, 0, 568, 0, 568, 0, 0, 0, 486, 490, 0, 0, 0, 0, 568, 568, 0, 568, 0, 568, 568, 524, 0, 568, 0, 568, 552, 0, 0, 568, 568, 568, 568, 568, 568, 568, 568, 568, 
568, 568, 568, 0, 568, 568, 568, 0, 568, 0, 0, 568, 568, 568, 564, 0, 544, 564, 0, 0, 568, 0, 0, 0, 0, 0, 0, 564, 568, 568, 568, 570, 528, 568, 0, 568, 0, 0, 0, 568, 538, 566, 510, 458, 430, 0, 566, 568, 488, 568, 0, 428, 568, 0, 568, 0, 538, 446, 568, 0, 568, 0, 568, 0, 548, 568, 568, 568, 450, 0, 558, 574, 568, 0, 0, 420, 0, 568, 388, 540, 556, 568, 566, 0, 560, 564, 568, 0, 0, 0, 0, 566, 0, 0, 568, 416, 0, 510, 568, 568, 0, 568, 0, 0, 0, 558, 0, 568, 0, 512, 0, 568, 568, 568, 568, 568, 568, 568, 568, 568, 
568, 568, 568, 568, 0, 540, 568, 0, 568, 578, 534, 570, 568, 0, 498, 0, 0, 506, 0, 568, 0, 578, 572, 568, 422, 0, 500, 568, 568, 0, 396, 570, 0, 568, 0, 564, 568, 530, 568, 568, 574, 0, 0, 0, 0, 560, 434, 0, 432, 0, 0, 0, 552, 0, 536, 0, 0, 0, 0, 514, 534, 0, 0, 0, 560, 0, 0, 0, 578, 568, 0, 574, 568, 0, 0, 558, 0, 568, 0, 0, 0, 0, 0, 0, 0, 0, 554, 0, 0, 536, 568, 568, 568, 0, 568, 422, 0, 0, 0, 568, 450, 568, 0, 0, 568, 0, 568, 0, 568, 0, 0, 568, 568, 568, 568, 568, 568, 568, 568, 568, 
574, 562, 0, 0, 574, 524, 0, 572, 574, 578, 0, 570, 0, 574, 0, 570, 0, 570, 532, 570, 0, 578, 572, 568, 0, 0, 578, 572, 572, 574, 568, 570, 400, 568, 574, 574, 0, 402, 568, 0, 574, 0, 0, 0, 0, 440, 568, 0, 574, 574, 544, 0, 0, 0, 534, 0, 578, 574, 570, 562, 578, 0, 478, 572, 568, 398, 0, 426, 578, 570, 552, 574, 466, 574, 0, 306, 0, 0, 572, 572, 412, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 0, 568, 410, 510, 0, 0, 570, 0, 568, 566, 0, 0, 0, 0, 0, 0, 570, 0, 398, 0, 570, 0, 0, 0, 568, 570, 568, 568, 568, 
